,Herschel_RA,Herschel_Dec,F_BLIND_MF_SPIRE_250,FErr_BLIND_MF_SPIRE_250,F_BLIND_MF_SPIRE_350,FErr_BLIND_MF_SPIRE_350,F_BLIND_MF_SPIRE_500,FErr_BLIND_MF_SPIRE_500,r,P,RA_pix,Dec_pix,F_BLIND_pix_SPIRE_250,FErr_BLIND_pix_SPIRE_250,ID_match,Project_match,Time_match,RA,RA_ERR_match,DEC,DEC_ERR_match,flux_match,flux_err_match,RMS_match,SNR_match,NPIX_match,RES_match,Multi_match,GroupID,GroupSize,Separation,s,s_norm
1484,149.91081209964037,1.6626278101683647,0.028001395459757137,0.002517693430079751,0.015611011596842845,0.0024911655424892164,-0.0030198669986487756,0.002579077552152463,0.7370024089549297,0.9800936768149883,149.90997858368408,1.6617944720148063,0.023569764085488217,0.002414833962419454,3308.0,b'COSMOSVLA3',b'J095938.57+013945.1',149.910747,0.048,1.662541,0.048,39.4,3.0,2.32,11.5,40.0,1.0,0.0,,,0.3905693251621916,4.259255043470578e-05,0.0005026930904484091
703,149.67674708186325,1.9847857460072509,0.033363544276372524,0.0025137433205412296,0.023608452073532724,0.0024773441147795555,0.013937967295242765,0.0025116699363073513,0.7575670281237237,0.987062404870624,149.6764690730135,1.985063436461822,0.03424740363104372,0.002446370278646843,2093.0,b'COSMOSVLA3',b'J095842.30+015904.8',149.676253,0.034,1.984668,0.034,39.4,3.2,2.38,16.5,35.0,0.0,0.0,,,1.8274679527950632,0.0009320596330243403,0.011042334584427597
640,149.65893254413203,2.07255486065651,0.041049378544831094,0.0025195808560675207,0.033604885669051954,0.002494094258249352,0.02895177771798016,0.0025514056059391757,0.8430767156255502,0.9888143176733781,149.6580989820434,2.071721316941743,0.03899387947699154,0.002458643152914397,2361.0,b'COSMOSVLA3',b'J095838.10+020419.0',149.658791,0.036,2.071963,0.036,39.5,3.3,2.58,15.3,32.0,0.0,0.0,,,2.1907045125816684,0.0013350616239654611,0.01581766195631067
3154,150.3764033614329,2.482317138285583,0.02063071970372413,0.002533788824379916,0.006454316503324651,0.0024652078762769617,-0.004282914049373417,0.0025303200743000674,0.6199014761783331,0.9668058040151063,150.37695932524574,2.481761492439108,0.020006903900402294,0.0024650616962903437,4312.0,b'COSMOSVLA3',b'J100130.20+022856.0',150.375835,0.057,2.482227,0.057,39.5,3.1,2.33,9.61,39.0,1.0,0.0,,,2.0697767474599025,0.001191823242376433,0.0141203746483523
2825,150.29099912045925,2.0626128214297967,0.030212143913324295,0.0025820948649937997,0.024997031116415193,0.0025193788305279577,0.01416907036309968,0.0025712745786427346,0.8503539429424971,0.9824929971988795,150.29016535299493,2.0634462343746898,0.02533852962516404,0.002511408737087143,2151.0,b'COSMOSVLA3',b'J100109.84+020346.4',150.29104,0.035,2.062892,0.035,39.5,3.0,2.2,16.0,34.0,1.0,0.0,,,1.0157465284390412,0.00028716539363771165,0.0034007318565576683
1745,149.99131643714705,2.5903875867386414,0.028342305543036038,0.0025628169351750085,0.0319821016020339,0.002485858005120531,0.018331819352189346,0.0025605102873556998,0.6825346721357683,0.9803795432614989,149.99159451586814,2.590109849631191,0.024489121989067875,0.002492881593242624,2004.0,b'COSMOSVLA3',b'J095958.03+023524.1',149.991822,0.034,2.590041,0.034,39.6,3.2,2.37,16.7,29.0,0.0,0.0,,,2.205111387368555,0.0013526671507693155,0.016026276692546925
1734,149.9883277416127,1.8051239312991076,0.03112287064940558,0.002575473580348821,0.025904654509665833,0.002533437278966584,0.02418220498407059,0.0025704663544909253,0.7226282723312291,0.9856519026824704,149.9883277416127,1.805123931299108,0.03176997623246981,0.0025059350336587762,2069.0,b'COSMOSVLA3',b'J095957.22+014818.1',149.988426,0.034,1.805046,0.034,39.6,3.2,2.42,16.4,34.0,0.0,0.0,,,0.4513432216787468,5.670551622449782e-05,0.0006699231125062646
3019,150.34156913323693,1.945386898302687,0.033101168062656186,0.002524278383818955,0.03575000576152967,0.0025292149202912366,0.02841605251811795,0.00251283427710069,0.8218933198788928,0.98705966930266,150.341847022324,1.9451090923598573,0.033508324457721346,0.002456900528825721,4106.0,b'COSMOSVLA3',b'J100121.94+015643.9',150.341436,0.056,1.945553,0.056,39.7,3.1,2.33,9.71,40.0,1.0,0.0,191,2,0.7661642889911495,0.00016224614782600622,0.00192051511517988
1973,150.05195856521493,2.0231764852734395,0.03082813286584163,0.002520251677310025,0.03822725769089553,0.002528989372074376,0.032601027364625,0.0024832543785900953,0.9579293565614815,0.985378590078329,150.05168060331417,2.0234542480137114,0.029460617757290957,0.0024527563788494366,3743.0,b'COSMOSVLA3',b'J100012.52+020124.2',150.052191,0.052,2.023411,0.052,39.7,3.0,2.29,10.4,44.0,1.0,0.0,,,1.1883040137677228,0.000390243960588621,0.004622149897361033
3581,150.48684915395057,2.760326629599565,0.029759572803191536,0.002512277120479087,0.02929251343416452,0.002501712689591371,0.0210187484818022,0.00253980856707439,0.8647111667216975,0.9844020797227037,150.48712716158906,2.760048796835923,0.027461544698323535,0.0024450839281125597,1865.0,b'COSMOSVLA3',b'J100156.75+024537.4',150.486489,0.032,2.760391,0.032,39.7,3.1,2.23,17.8,33.0,0.0,0.0,,,1.3156194119133107,0.0004783243333753573,0.005665848500715126
1838,150.01632723806776,2.792042184923706,0.03774687376611417,0.002507215719781805,0.04202210299439972,0.0025116412341070773,0.03813383114548091,0.002511789810097376,0.8735800457486635,0.987012987012987,150.01660535048762,2.7917644600406075,0.040843448477571404,0.002439836081099833,3913.0,b'COSMOSVLA3',b'J100003.85+024732.5',150.016078,0.052,2.792368,0.052,39.8,3.1,2.34,10.5,39.0,1.0,0.0,,,1.4761214549371733,0.0006021146880750283,0.007132688572130107
2570,150.22346036160323,2.1251182435613214,0.021012841559031308,0.002529199316111152,0.023991061904969423,0.0025351766673419366,0.013111981535411451,0.0024918760451615044,0.8219048045768597,0.9759282970550576,150.22346036160323,2.125118243561322,0.02228302430810331,0.0024606704997279416,4804.0,b'COSMOSVLA3',b'J100053.68+020729.9',150.223708,0.062,2.124982,0.062,39.8,3.0,2.19,8.74,48.0,1.0,0.0,,,1.016977786107512,0.0002858424152770711,0.003385055371279711
215,149.52455686139666,2.403324641596157,0.03267050750221115,0.002498271759088204,0.03362463171646912,0.0025115176677688394,0.016638340159399027,0.00250722137925523,0.7882994469155259,0.9856519026824704,149.52455686139666,2.4033246415961576,0.03173489648984983,0.002431143611068382,5743.0,b'COSMOSVLA3',b'J095805.88+022410.8',149.524541,0.071,2.403016,0.071,39.9,3.4,2.72,7.58,37.0,1.0,0.0,,,1.1125734415074724,0.00033967984770699733,0.004022996052699554
88,149.46972541267874,1.9250002235082109,0.021073387106540394,0.0025068548302133106,0.020538287062392815,0.0025294942281758317,0.01769797087698844,0.00255083486438728,0.8969298458392245,0.9748852934073895,149.46972541267874,1.925000223508211,0.021706928974040814,0.0024399063074710494,2990.0,b'COSMOSVLA3',b'J095752.75+015531.3',149.469818,0.045,1.925362,0.045,40.0,3.9,3.24,12.4,28.0,0.0,0.0,,,1.3443239107847302,0.0004951241373349902,0.0058649159135171275
2445,150.18202504423024,1.6931907543898197,0.021129410361758423,0.0025280274126536525,0.010307153766424616,0.0025035799084604797,0.005019382286131567,0.0025440216654623767,0.7231817256740704,0.9714285714285714,150.1817471686098,1.6934685176851898,0.020810536598935676,0.0024597049744827836,1980.0,b'COSMOSVLA3',b'J100043.71+014136.4',150.182139,0.033,1.693468,0.033,40.1,3.2,2.33,17.2,36.0,0.0,0.0,,,1.0790378109065177,0.00031901994227256925,0.0037781887958144283
1806,150.00602827422506,2.9156367743985214,0.03284997204511615,0.0025053302458146656,0.025709163721009686,0.002545739054613297,0.009048057204656445,0.0025380106145933227,0.8601005374923976,0.9860432658757851,150.00658454892746,2.91508135859786,0.03316239673328607,0.002438420402829017,3361.0,b'COSMOSVLA3',b'J100001.49+025456.3',150.006228,0.048,2.915644,0.048,40.1,4.1,3.5,11.4,28.0,0.0,0.0,,,0.7185530188620016,0.00014148184078488502,0.0016744707630413386
1616,149.95137524540831,1.7254039656091178,0.013829757107780859,0.0025209441503931127,0.004983512593966622,0.0025038979570434004,0.003293142528628829,0.002540827524694678,0.5635205166207302,0.8655618657480681,149.9516529786015,1.7267927712694195,0.013848349709499266,0.0024688971122317706,2582.0,b'COSMOSVLA3',b'J095948.33+014332.4',149.951383,0.039,1.725678,0.039,40.1,2.9,2.15,14.3,39.0,1.0,0.0,,,0.9869183594064882,0.000266881387275153,0.0031603787740124047
1971,150.05085980520892,1.744297719986153,0.022844591346771102,0.0025320726679757466,0.01832560953970333,0.0025187311111710886,0.009474693305456638,0.002530488822057692,0.7894065298638023,0.966732283464567,150.05002615452392,1.7434644132067265,0.01990770361544131,0.002479423350193021,2645.0,b'COSMOSVLA3',b'J100012.09+014439.8',150.05039,0.04,1.744412,0.04,40.2,3.0,2.29,13.9,38.0,1.0,0.0,,,1.7398556070879703,0.0008225233624881145,0.009744396701579646
3044,150.34725068783462,2.746473875429821,0.029883633887188656,0.002497779950604757,0.01909125167208837,0.0025014079699691716,0.014409167548862296,0.0025437462874282122,0.4881829291577804,0.9861367837338263,150.34697264945711,2.746751680027504,0.028180572831756023,0.0024311937720431762,3891.0,b'COSMOSVLA3',b'J100123.31+024449.4',150.347128,0.054,2.747077,0.054,40.2,3.0,2.2,10.2,47.0,1.0,0.0,,,2.2156149743561353,0.0013335194370664993,0.01579938798378271
12,149.43783358194244,1.7819481549063698,0.009303137036462577,0.0029307489068997406,0.00456052804940745,0.0028817100111615808,0.004737418548999453,0.0029134099227166644,0.6408018748405242,0.8503352704514975,149.43811080710793,1.783336968533796,0.013517471146170355,0.002786137151941622,8868.0,b'COSMOSVLA3',b'J095745.08+014657.3',149.437872,0.1,1.782584,0.1,40.2,4.3,3.79,5.25,26.0,1.0,0.0,,,2.2932127230558477,0.001428495263227303,0.016924793496727573
3245,150.40136868013607,2.1806509259838265,0.028785321755561026,0.0024932814502880694,0.02975465504247451,0.002498446961990002,0.028338776187739133,0.002533928325474051,0.7928012518287192,0.9829818719940806,150.4002566855079,2.1800955844476593,0.02591510584790815,0.0024491977867180325,3190.0,b'COSMOSVLA3',b'J100136.25+021049.2',150.401053,0.046,2.180343,0.046,40.2,3.0,2.21,12.0,43.0,1.0,0.0,,,1.5869757886852547,0.0006843723394864831,0.008107391484675585
2420,150.17452187443945,1.6873581412989322,0.027006597102635928,0.0025391380733748013,0.018807906011642363,0.002460385150113629,0.00777447698119525,0.002515462712085342,0.7225873548747406,0.9849157054125999,150.17507762613315,1.6868026178402202,0.027794183825164444,0.0024701331801305466,4231.0,b'COSMOSVLA3',b'J100041.88+014112.4',150.17454,0.057,1.686789,0.057,40.3,3.1,2.31,9.64,41.0,1.0,0.0,,,2.0499465599333493,0.001141662011739708,0.013525994712145262
4136,150.65259728686434,2.037812028235435,0.024687230184026507,0.0025401167944857977,0.012842679228566436,0.0025311163685854897,0.008413551211379761,0.0025682785138868803,0.7646896403764519,0.9832666424154238,150.65204163001832,2.0383677379613854,0.025786869960342476,0.002472324084654417,3715.0,b'COSMOSVLA3',b'J100236.51+020217.3',150.652133,0.051,2.03816,0.051,40.3,3.1,2.36,10.7,40.0,1.0,0.0,,,2.0879193962977665,0.001184324342461629,0.0140315172659395
188,149.51451716053134,2.4816479801053473,0.03170108160826035,0.00250807719605626,0.03369246843045389,0.002458621156388156,0.018492853127208594,0.002553438854150095,0.8728333691260287,0.9864022662889519,149.51451716053134,2.4816479801053477,0.03049945952651906,0.002440298283839547,4577.0,b'COSMOSVLA3',b'J095803.54+022852.0',149.51475,0.06,2.48112,0.06,40.3,3.4,2.79,9.07,36.0,1.0,0.0,,,2.077033371965725,0.0011720140631930054,0.013885647977776177
3326,150.42078686721177,1.9845400208735235,0.017389302781165787,0.002513203533981862,0.010916482061727156,0.00256352713959969,0.008570491955369141,0.0025142434314321324,0.5589015232844398,0.9564126685481342,150.4218987186045,1.9850953573001833,0.017920438508216247,0.0024391505071621254,3468.0,b'COSMOSVLA3',b'J100141.06+015906.4',150.421096,0.05,1.985124,0.05,40.4,3.1,2.3,11.1,45.0,1.0,0.0,685,2,2.378398967684406,0.0015273991083701866,0.01809674363472156
144,149.49537888210853,2.3774800583542905,0.015884296820068335,0.0024978020722681285,0.017581041840381555,0.0025440727171312663,0.015112342818466747,0.002472843715709757,0.699824277370381,0.9050053248136315,149.4945452854626,2.3766464040653994,0.014872123550183336,0.002432165578500528,3597.0,b'COSMOSVLA3',b'J095758.78+022237.0',149.49495,0.05,2.376956,0.05,40.4,3.6,2.98,11.0,32.0,1.0,0.0,,,2.4370180291517336,0.0016035556738850376,0.018999152406952182
1183,149.82816731924325,2.248425808929019,0.018716958247574036,0.002543470514308252,0.011017340864557435,0.002491558510463881,0.0019367127980597875,0.0025508102029886937,0.8064309735208662,0.9647749510763209,149.82816731924325,2.2484258089290194,0.01909354585466443,0.0024744542517426645,1888.0,b'COSMOSVLA3',b'J095918.75+021452.8',149.828156,0.032,2.24802,0.032,40.4,3.2,2.29,17.6,38.0,0.0,0.0,,,1.461479470255742,0.0005769990703620165,0.006835083847035289
210,149.5218182721683,2.3011073741155585,0.025666104382620313,0.002508239538465109,0.019563981175510427,0.002509226798532259,0.006240962638112899,0.002556144287967214,0.7535992280309431,0.9797919762258543,149.5212621047256,2.3016626651397174,0.02366305452358622,0.002441727962659421,2536.0,b'COSMOSVLA3',b'J095805.35+021803.7',149.522311,0.039,2.30104,0.039,40.4,3.6,2.83,14.3,31.0,0.0,0.0,,,1.788908823714102,0.0008643778843111516,0.01024034721346639
1247,149.84805636172382,2.933384607017988,0.034184669512315025,0.0027896112469672756,0.0325956229243293,0.002800073562015537,0.018835398141262397,0.0027856488465027264,0.8703989961659883,0.9863672814755413,149.84805636172382,2.9333846070179885,0.034739700904080455,0.0027150860620265595,7708.0,b'COSMOSVLA3',b'J095923.55+025558.2',149.848153,0.089,2.93286,0.089,40.4,4.7,4.25,6.03,23.0,1.0,0.0,,,1.9202786946842263,0.0009959262368893773,0.011799114819864408
118,149.48634119894766,2.7096661872920946,0.01713079979455803,0.002524211732196771,0.01139046403575591,0.0024960821398673154,-0.0005413819330205644,0.0025522405158428575,0.7757643042369922,0.958161648177496,149.48606303551475,2.7099437822464694,0.01802785234192383,0.0024561244534151917,2794.0,b'COSMOSVLA3',b'J095756.56+024234.5',149.485695,0.042,2.709597,0.042,40.5,3.8,3.09,13.1,32.0,0.0,0.0,,,2.337026009938913,0.0014724453899781498,0.01744557564666418
4331,150.72010368686568,1.9652933133368635,0.041521040875753645,0.0024955944059999384,0.04102361154589562,0.0025301214539570323,0.02189331270926873,0.0024911232056787315,0.9209253929576362,0.9874213836477987,150.7203814823499,1.965015456376859,0.04033145484058834,0.0024285837645795336,3887.0,b'COSMOSVLA3',b'J100252.74+015756.0',150.719774,0.054,1.96556,0.054,40.6,3.3,2.63,10.2,37.0,1.0,0.0,,,1.5260236326369907,0.0006280845851076577,0.007440415985226235
1859,150.02161701222144,2.7017727384918224,0.023656051561813322,0.002544859226002655,0.0115554089819101,0.002447052448065661,0.005509809081316318,0.002587511651736658,0.7880036324918429,0.9802712700369913,150.02161701222144,2.7017727384918224,0.024012979613692247,0.002476119776389172,2584.0,b'COSMOSVLA3',b'J100005.17+024204.4',150.02156,0.04,2.701225,0.04,40.6,3.1,2.28,14.0,38.0,1.0,0.0,,,1.9824877655630095,0.0010597973679576933,0.012555948699894104
4584,150.83396718645,2.38326968781285,0.023472783094206612,0.0025518256887902308,0.021734585800620494,0.0025871926005330997,0.01630291532656813,0.0025268851591621253,0.8803430686911545,0.9792645839093171,150.83396718645,2.3832696878128505,0.02309270914565145,0.0024833484897306365,3454.0,b'COSMOSVLA3',b'J100320.20+022259.1',150.834181,0.049,2.383107,0.049,40.7,4.2,3.63,11.2,21.0,0.0,0.0,,,0.9666821899209895,0.00024994159235303126,0.0029596525538347174
2924,150.31767714106272,2.0209437052279107,0.023300191296912423,0.0025705418619830127,0.023016492142519183,0.0025586261164848084,0.014572929792586047,0.002520943022616036,0.864548739737457,0.9669641161951775,150.3185108665274,2.0201102850775676,0.019687919061050975,0.002469851086854979,2530.0,b'COSMOSVLA3',b'J100116.30+020116.3',150.317936,0.039,2.021218,0.039,40.7,3.0,2.25,14.1,37.0,1.0,0.0,,,1.3573586416643366,0.0004927283892313117,0.005836527762210688
4090,150.63740682227277,1.5162058447793372,0.02345389169119191,0.0033436090424253198,0.007402124878639103,0.003306581577661994,-0.006396841246149298,0.003229162198855501,0.5829592347975981,0.97440036900369,150.63685135277544,1.5167614274045376,0.021371273701042113,0.0032516565349791087,5600.0,b'COSMOSVLA3',b'J100232.95+013058.9',150.637306,0.07,1.516371,0.07,40.8,5.7,5.27,7.74,24.0,0.0,0.0,,,0.6965256709733036,0.0001297691475199425,0.001535682503916529
3403,150.4374618427356,1.9795370681234203,0.016235838394121255,0.0025004877887838625,0.014015825142916712,0.0025580382146032266,0.005706373802079894,0.0024885497896744526,0.8077859187525024,0.9379345866597991,150.43690609611667,1.9800927119081333,0.016361677656135082,0.0024335463861142955,1715.0,b'COSMOSVLA3',b'J100145.00+015846.0',150.437526,0.03,1.979467,0.03,40.8,3.1,2.12,19.2,36.0,0.0,0.0,,,0.34192013357452616,3.127288412463347e-05,0.0003685619606124563
1589,149.94104206244089,2.149000064881738,0.024021987687966016,0.0025147028706066165,0.010601836698607772,0.002488092618375585,0.005869651115294417,0.0024769168280054607,0.7083249240996102,0.982363315696649,149.94159807019594,2.1484445777785024,0.025413397689068935,0.0024468159095678813,1775.0,b'COSMOSVLA3',b'J095945.88+020856.3',149.941177,0.03,2.148978,0.03,40.8,3.1,2.16,18.9,36.0,0.0,0.0,,,0.4918896620043198,6.472122272571657e-05,0.0007649043372165002
2957,150.32612431860088,2.8025831281016456,0.033299082064187156,0.0025254575846843643,0.03567174858975987,0.002525835252901388,0.026604112758123178,0.0025223201964573775,0.9423833429434292,0.9861671469740634,150.32528992608337,2.801750033315214,0.030657723237542976,0.0024228995837636534,2461.0,b'COSMOSVLA3',b'J100118.31+024808.2',150.326307,0.039,2.802279,0.039,40.8,3.0,2.2,14.4,39.0,1.0,0.0,,,1.2767907445478888,0.0004359835862411954,0.005164136515958992
2166,150.0980877985268,2.7203862467865925,0.02817256801205042,0.002473662095833658,0.009559464577562163,0.002495867341673255,-0.000546796458260581,0.002490398270645924,0.5513117168620849,0.9867986798679867,150.09836588299575,2.720108495491924,0.03002904052501733,0.0024082034293280872,2598.0,b'COSMOSVLA3',b'J100023.44+024311.6',150.097687,0.04,2.719895,0.04,40.8,3.1,2.34,13.8,39.0,1.0,0.0,,,2.281392086152932,0.0013913069202041717,0.016484134352740164
2622,150.23546063401784,2.736490730610603,0.017955898973459228,0.0024825260906668903,0.012931549596503557,0.002527579605091111,0.0035386694330047444,0.0025301483763680555,0.7374550854885775,0.9745979958051736,150.23518257329127,2.7367685116473153,0.021427653228616814,0.0024161545558538397,2318.0,b'COSMOSVLA3',b'J100056.39+024411.4',150.234964,0.037,2.736515,0.037,40.9,3.0,2.2,15.1,38.0,1.0,0.0,,,1.7879796148349685,0.0008493756031656696,0.010062579347785618
3067,150.35213693728386,1.9864954650554856,0.03743140180100028,0.0025311452941413812,0.02575458516750313,0.002537136457709306,0.011114885915548964,0.0025778952132065832,0.8180944032970598,0.9866028708133971,150.35185904275335,1.9867732750629303,0.0366208821843518,0.002462852140338717,1842.0,b'COSMOSVLA3',b'J100124.54+015911.2',150.352269,0.031,1.986461,0.031,41.0,3.1,2.24,18.4,30.0,0.0,0.0,2,2,0.4910727925209952,6.393307384577884e-05,0.0007555652545219052
3563,150.48284424812172,2.304242083882205,0.016761958925221716,0.002512685071922729,0.013590707786582541,0.0024820814689202973,0.006252768133000952,0.002552136016223706,0.80528807506968,0.9050053248136315,150.48367801664847,2.3034085568483977,0.014863852815535426,0.002437369634174859,4524.0,b'COSMOSVLA3',b'J100155.84+021814.7',150.48268,0.06,2.304099,0.06,41.0,3.0,2.14,9.06,50.0,1.0,0.0,,,0.7838319970921827,0.0001628764623534673,0.00192798395722915
804,149.71273940636587,2.487001304885483,0.04344635891513397,0.002530965629711114,0.024998553673680517,0.0025412476580067614,0.01248382757116423,0.002520988020495489,0.8467712795343937,0.9858712715855573,149.7130175053164,2.4867236259379846,0.04374661325831287,0.002462576287732405,1876.0,b'COSMOSVLA3',b'J095850.97+022915.1',149.712391,0.032,2.487539,0.032,41.1,3.2,2.3,17.9,35.0,0.0,0.0,323,2,2.305896024579862,0.0014087083435587733,0.01669033058780317
2435,150.17786620399528,1.9356784450662008,0.04066405106396483,0.002496792881651012,0.017483469075896062,0.002570905443866727,0.0012834670545189767,0.002552137081684084,0.747387137085394,0.9878345498783455,150.17842204759432,1.9351228841604247,0.03980774791582845,0.0024303997597378817,2817.0,b'COSMOSVLA3',b'J100042.74+015609.0',150.178091,0.043,1.935844,0.043,41.1,3.1,2.34,12.9,41.0,1.0,0.0,,,1.0046775128039762,0.00026757342440197895,0.0031685789911536995
1418,149.8946874089134,1.7137324006280965,0.03146451421371719,0.002529840834994697,0.019028697518648025,0.0025000312392372643,0.005764039866464623,0.0025591455077314815,0.833956828027272,0.9860950173812283,149.8949653382224,1.7134546790655265,0.030723605774350914,0.0024618223650471555,1854.0,b'COSMOSVLA3',b'J095934.59+014248.1',149.894149,0.031,1.713384,0.031,41.1,3.2,2.29,18.0,34.0,0.0,0.0,,,2.307956457415786,0.0014112251923052987,0.016720153707738893
3507,150.46970613627246,1.997307753822278,0.016934092486875336,0.0024919565603178486,0.009168350108745003,0.0025222000925461726,0.004419936429591999,0.0025220543655810113,0.7609171707954901,0.945350620381988,150.47026187334353,1.996752098552804,0.01697069237464524,0.0024255020372039235,8531.0,b'COSMOSVLA3',b'J100152.64+015948.9',150.469337,0.1,1.996926,0.1,41.1,3.1,2.32,5.14,42.0,1.0,0.0,,,1.9111629440281408,0.0009679053538946825,0.01146708447620179
2214,150.11254895832326,2.5276185617614972,0.03667376699964586,0.0025388261238602577,0.04137050752870583,0.0024701815537064666,0.031184555967107154,0.0026228955223993634,0.7930270125127231,0.9893955461293743,150.11338308718823,2.528451875065848,0.03822383807679997,0.0024532600199180586,1810.0,b'COSMOSVLA3',b'J100027.13+023140.7',150.113064,0.031,2.527997,0.031,41.1,3.2,2.25,18.3,37.0,0.0,0.0,,,2.2994038231864096,0.0014007926838854878,0.016596534856878672
2149,150.09531709141547,2.1165104169982474,0.015743760812736707,0.0025340690619719062,0.004586180062754649,0.002478103445703445,0.0056724226911857795,0.0025221761016473903,0.5275348212576286,0.9312201688899767,150.09503911978314,2.116788189453355,0.015956635157531457,0.0024656279931499366,2519.0,b'COSMOSVLA3',b'J100022.90+020701.0',150.095451,0.039,2.116969,0.039,41.1,3.1,2.26,14.1,42.0,1.0,0.0,,,1.7197506172760648,0.0007838056932548687,0.009285615976369664
4321,150.71601653109352,2.8579960520551806,0.024639716812768803,0.0031056761468029564,0.019922662367769704,0.0030383501127310177,0.008983568455611098,0.002954239795432361,0.8299909917795302,0.9801223241590215,150.71573789567557,2.8566075557589143,0.023990583798863617,0.002971797559278139,2418.0,b'COSMOSVLA3',b'J100251.88+025127.4',150.716188,0.038,2.857613,0.038,41.2,3.6,2.81,14.7,29.0,0.0,0.0,,,1.5105309041951687,0.0006002957171770129,0.007111134878319148
0,149.43096582047346,2.806564786410916,0.01960960938081705,0.003183190306314354,0.01039106075423287,0.0031035940652561753,0.012364066096618536,0.0032706632770519288,0.6597747766788572,0.970748015043878,149.43096582047346,2.8065647864109162,0.020576577387668844,0.003099536070743253,4299.0,b'COSMOSVLA3',b'J095743.34+024823.7',149.430594,0.057,2.806599,0.057,41.2,4.9,4.34,9.49,29.0,0.0,0.0,,,1.3426097340844863,0.0004742779943546216,0.005617901855497532
1007,149.77598344976963,1.9173120203496974,0.019509228569039958,0.0025326155525088063,0.014606290392455699,0.002515390978524118,0.005097453824782194,0.0025813965496563635,0.7115409893043888,0.9671114452170645,149.77653941785204,1.916756601497346,0.01957887848770058,0.0024642195729157775,2691.0,b'COSMOSVLA3',b'J095906.25+015502.6',149.776058,0.041,1.917417,0.041,41.2,3.1,2.33,13.4,36.0,1.0,0.0,,,0.4634395965500784,5.652107342524193e-05,0.0006677375780234782
1417,149.89465188812486,1.9470530000844408,0.030986562067079015,0.002507023062900472,0.014325833163599493,0.0025485288179703195,0.004247898960159498,0.002505719352794064,0.7542406027039246,0.9851351351351352,149.89492986124455,1.9467752677117411,0.03271894071941663,0.0024402327317119307,4991.0,b'COSMOSVLA3',b'J095934.65+015651.1',149.894388,0.063,1.94753,0.063,41.3,3.1,2.26,8.67,47.0,1.0,0.0,86,2,1.962199660270408,0.00101275123960487,0.011998480822527748
902,149.7451076766165,2.023134627856451,0.0275384540130531,0.0025269235072924267,0.02712928873084415,0.0025010919987713954,0.013665167121196389,0.0025457017828494724,0.8570966425889236,0.9835458658988071,149.7448296686564,2.023412332320142,0.026984912158502152,0.002458823161883922,2689.0,b'COSMOSVLA3',b'J095858.92+020123.6',149.745519,0.04,2.023247,0.04,41.4,3.1,2.33,13.8,36.0,1.0,0.0,,,1.5341388680297077,0.0006162042622374075,0.0072996414176946245
1893,150.0305240559745,2.5595588677547805,0.0284384371956443,0.0024822520952152973,0.0192995991273458,0.002574681240502374,0.007820850251838643,0.0024628711923064847,0.6551144795275855,0.9832666424154238,150.02996792309153,2.5601143638333848,0.025748240608585795,0.002416731338041625,1902.0,b'COSMOSVLA3',b'J100007.28+023333.6',150.030348,0.032,2.559337,0.032,41.4,3.2,2.36,17.5,30.0,0.0,0.0,,,1.0192463822830182,0.0002720373099303064,0.0032214733073792716
3822,150.5503623613114,2.190059921160423,0.02607462477817328,0.0025084089591992874,0.024027553949634146,0.002527582806109037,0.01630110147895812,0.0025231010929121175,0.8612765627886475,0.9827213822894169,150.5503623613114,2.1900599211604233,0.025644584949644018,0.00244157519282974,1964.0,b'COSMOSVLA3',b'J100212.16+021122.6',150.550699,0.033,2.189633,0.033,41.4,3.3,2.39,17.3,35.0,0.0,0.0,,,1.9566979352602234,0.0010022107306990602,0.011873582231893132
4142,150.65437485281927,1.572580399165223,0.01815321080504179,0.0027527143702002015,0.0080466657505194,0.0027267174135278366,0.002491746265910372,0.002718606302659064,0.5719887280738478,0.9387622149837134,150.65520867604073,1.5734133775551498,0.016401846262827178,0.002663702820149901,8810.0,b'COSMOSVLA3',b'J100237.11+013420.0',150.654631,0.1,1.572223,0.1,41.5,3.8,3.17,5.14,31.0,1.0,0.0,,,1.5827564427343974,0.0006539523147121029,0.0077469327767192685
4546,150.8078362697156,1.7825015733767526,0.015825243207769457,0.0025188064252585503,0.01265970165153379,0.00249800927768782,0.00551566926104817,0.00252076794507731,0.8358293492287819,0.9128313186203837,150.80867024990005,1.7833344874550683,0.015199120181579113,0.002457965139124452,3267.0,b'COSMOSVLA3',b'J100313.98+014657.1',150.808278,0.046,1.782533,0.046,41.6,4.1,3.48,12.0,24.0,0.0,0.0,,,1.59348085969931,0.0006628414710517783,0.007852263848366509
288,149.55102431819435,1.5289681582832828,0.01874739025443442,0.0028894243315080973,0.010380503271762714,0.0028511667187332487,-0.002777582778946221,0.0028666115773098503,0.44774092764407974,0.9564126685481342,149.55158019011625,1.5284128573063387,0.017982477240318262,0.0028118843045405986,9685.0,b'COSMOSVLA3',b'J095812.17+013143.4',149.550723,0.1,1.528725,0.1,41.8,5.1,4.68,5.2,21.0,1.0,0.0,,,1.3935951791136942,0.0005043801931369218,0.0059745945196287755
