6510,COSMOSVLA3,J095753.55+024440.6,149.473133,0.077,2.744626,0.077,21.7,3.3,3.1,6.99,18,0,0
10758,COSMOSVLA3,J095753.61+023802.4,149.473388,0.11,2.634005,0.11,16.2,3.3,3.16,5.12,14,0,0
9042,COSMOSVLA3,J095753.94+015729.6,149.474783,0.11,1.958245,0.11,50.9,4.2,3.4,5.1,35,1,0
1611,COSMOSVLA3,J095753.97+013946.4,149.474916,0.028,1.662891,0.028,63.2,4.6,3.07,20.6,33,0,0
7939,COSMOSVLA3,J095754.08+021123.6,149.475361,0.089,2.189891,0.089,19.0,3.3,3.14,6.04,14,0,0
206,COSMOSVLA3,J095754.11+025508.4,149.475469,0.011,2.919,0.011,1270.0,69.0,7.65,166.0,63,0,0
4812,COSMOSVLA3,J095754.23+015652.1,149.475964,0.062,1.947822,0.062,27.9,3.5,3.2,8.73,24,0,0
9364,COSMOSVLA3,J095754.26+014813.0,149.476094,0.1,1.803638,0.1,26.4,3.3,3.06,5.18,22,1,0
5047,COSMOSVLA3,J095754.28+020126.2,149.476178,0.063,2.023958,0.063,26.3,3.4,3.05,8.6,26,0,0
3751,COSMOSVLA3,J095754.37+023249.8,149.476572,0.053,2.547172,0.053,33.6,3.7,3.22,10.4,28,0,0
2383,COSMOSVLA3,J095754.42+021059.4,149.476758,0.037,2.183168,0.037,64.9,4.7,3.43,14.8,39,1,0
2073,COSMOSVLA3,J095754.49+013126.3,149.477055,0.034,1.52398,0.034,88.1,7.1,5.28,16.7,33,0,0
7711,COSMOSVLA3,J095754.57+024656.1,149.477404,0.088,2.782263,0.088,19.8,3.4,3.23,6.14,11,0,0
7724,COSMOSVLA3,J095754.64+023659.4,149.477707,0.087,2.616522,0.087,18.8,3.2,3.05,6.16,19,0,0
10514,COSMOSVLA3,J095754.67+021320.3,149.477811,0.1,2.222323,0.1,17.8,3.6,3.45,5.16,16,0,0
3215,COSMOSVLA3,J095754.68+021217.9,149.477858,0.047,2.204984,0.047,51.0,4.4,3.57,11.7,32,1,0
5647,COSMOSVLA3,J095754.71+020757.8,149.477984,0.069,2.132734,0.069,25.5,3.5,3.25,7.84,22,0,0
7220,COSMOSVLA3,J095754.76+020711.2,149.478187,0.089,2.119795,0.089,51.7,4.1,3.15,6.09,42,1,0
203,COSMOSVLA3,J095754.91+023118.6,149.478815,0.011,2.521843,0.011,582.0,29.0,3.22,173.0,66,1,0
10341,COSMOSVLA3,J095755.07+022339.3,149.479495,0.11,2.394265,0.11,16.1,3.3,3.17,5.09,18,0,0
909,COSMOSVLA3,J095755.10+015819.5,149.479617,0.019,1.972097,0.019,123.0,7.0,3.33,34.3,52,1,0
8074,COSMOSVLA3,J095755.22+025338.0,149.480104,0.089,2.893908,0.089,33.1,5.7,5.45,6.07,17,0,0
10155,COSMOSVLA3,J095755.31+023558.9,149.480489,0.1,2.599705,0.1,15.9,3.2,3.08,5.15,8,0,0
4706,COSMOSVLA3,J095755.35+020743.9,149.480629,0.061,2.128862,0.061,27.2,3.4,3.06,8.87,23,0,0
8005,COSMOSVLA3,J095755.38+023401.3,149.480754,0.094,2.567031,0.094,29.0,3.4,3.07,5.77,23,1,0
2888,COSMOSVLA3,J095755.39+015023.3,149.480825,0.042,1.839826,0.042,60.0,4.3,3.1,13.1,46,1,0
470,COSMOSVLA3,J095755.54+020022.5,149.481445,0.013,2.00625,0.013,218.0,11.0,3.28,64.9,53,1,0
2061,COSMOSVLA3,J095755.57+015130.3,149.48155,0.034,1.858435,0.034,60.3,4.4,3.16,16.4,37,1,0
4471,COSMOSVLA3,J095755.62+013422.2,149.481788,0.059,1.572847,0.059,31.7,3.8,3.42,9.25,22,0,0
10058,COSMOSVLA3,J095755.65+020749.5,149.481901,0.11,2.130421,0.11,27.5,3.4,3.16,5.04,21,1,0
786,COSMOSVLA3,J095755.85+015146.8,149.482741,0.017,1.863027,0.017,124.0,6.9,3.02,39.6,51,1,0
10629,COSMOSVLA3,J095756.06+021907.6,149.483588,0.11,2.318789,0.11,15.5,3.2,3.09,5.01,10,0,0
6890,COSMOSVLA3,J095756.19+013748.3,149.484147,0.08,1.630108,0.08,19.1,3.0,2.81,6.79,20,0,0
8046,COSMOSVLA3,J095756.19+014150.2,149.484166,0.093,1.69729,0.093,17.8,3.2,3.06,5.83,20,0,0
8707,COSMOSVLA3,J095756.21+021734.1,149.484238,0.1,2.29283,0.1,36.7,3.7,3.26,5.36,28,1,0
2283,COSMOSVLA3,J095756.22+020259.1,149.484287,0.035,2.049767,0.035,61.5,4.4,3.12,15.9,41,1,0
297,COSMOSVLA3,J095756.26+022344.7,149.484423,0.011,2.395761,0.011,550.0,28.0,3.14,107.0,157,1,0
9748,COSMOSVLA3,J095756.29+014324.3,149.484568,0.099,1.723438,0.099,16.6,3.2,3.03,5.47,15,0,0
5139,COSMOSVLA3,J095756.33+024935.3,149.484732,0.066,2.826473,0.066,26.8,3.6,3.26,8.23,22,0,0
1871,COSMOSVLA3,J095756.40+025156.1,149.485017,0.032,2.865592,0.032,85.5,5.9,4.01,17.8,38,1,0
650,COSMOSVLA3,J095756.40+015257.1,149.485023,0.015,1.882552,0.015,167.0,8.9,3.14,47.3,53,1,0
6768,COSMOSVLA3,J095756.43+023914.8,149.485165,0.08,2.654139,0.08,21.0,3.3,3.09,6.79,14,0,0
68,COSMOSVLA3,J095756.51+022717.2,149.485493,0.01,2.454786,0.01,1640.0,82.0,3.45,452.0,82,1,0
10515,COSMOSVLA3,J095756.54+013958.5,149.485586,0.11,1.666257,0.11,15.9,3.2,3.11,5.1,12,0,0
9649,COSMOSVLA3,J095756.56+023354.3,149.485673,0.1,2.56509,0.1,16.9,3.3,3.16,5.36,17,0,0
3352,COSMOSVLA3,J095756.56+014856.4,149.485689,0.048,1.815691,0.048,32.6,3.4,2.85,11.4,29,0,0
2794,COSMOSVLA3,J095756.56+024234.5,149.485695,0.042,2.709597,0.042,40.5,3.8,3.09,13.1,32,0,0
